ENTERTAINMENT	'Roseanne' Renewed For A Second Season After High-Rated Premiere
ENTERTAINMENT	Chrissy Teigen Got Grilled By Some Vegetarians About Her Eating Habits
ENTERTAINMENT	Model Janice Dickinson To Testify At Bill Cosby's Retrial
ENTERTAINMENT	Anna Kendrick's Strange Suitcase Snap Sparks Perfectly Pitched 'Photoshop Battle'
ENTERTAINMENT	Cameron Diaz Says She's 'Actually Retired,' So There
ENTERTAINMENT	Once Trampled By Fans, Jesse McCartney Just Wants To Experience Life Now
ENTERTAINMENT	Jim Carrey's Submission For Donald Trump's Official Portrait Cannot Be Unseen
ENTERTAINMENT	The Cop In The 'What Are Those?' Meme Loves That 'Black Panther' Joke
ENTERTAINMENT	Sarah Jessica Parker Says Cynthia Nixon Has Her Vote For New York Governor
ENTERTAINMENT	Hilary Swank And Brother Goof On Wine Tasters In Hilarious Prank
ENTERTAINMENT	Disney, Pixar To Release A Short About A Li'l Dumpling, And It Sounds Darling
ENTERTAINMENT	Sarah Jessica Parker Doesn't Exactly Endorse Cynthia Nixon For Governor (UPDATE)
ENTERTAINMENT	Huge Debate Blows Up Over Which 'Friends' Character Would Have Voted For Trump
ENTERTAINMENT	The 'Westworld' Season 2 Trailer Shows Us The Hosts Are Done Playing
ENTERTAINMENT	'Ren & Stimpy' Creator Accused Of Sexually Abusing Teen Girls
ENTERTAINMENT	Here's What Is Coming To Hulu In April 2018
ENTERTAINMENT	Here's What Is Coming To Amazon In April 2018
ENTERTAINMENT	Roseanne Barr Snaps Back At Wendy Williams With A Personal Burn
ENTERTAINMENT	Trump Personally Phoned Roseanne Barr About Her Ratings
ENTERTAINMENT	Mark Consuelos Hits Back At Trolls Body-Shaming Kelly Ripa Over Bikini
ENTERTAINMENT	Ben Affleck Finally Addresses His 'Garish' Back Tattoo
ENTERTAINMENT	The 'Avengers' Trailer Is Somehow Even Better When Everyone Is Deadpool
ENTERTAINMENT	Michelle, Ross and Carson On The Wild Ride To 'RuPaul’s Drag Race'
ENTERTAINMENT	The 'What Are Those?' Meme Creator Absolutely Hates That 'Black Panther' Joke
ENTERTAINMENT	'Roseanne' Reboot Snags More Viewers Than 1997 Season Finale
ENTERTAINMENT	The World Gets Turned Upside Down In Revealing New 'Handmaid's Tale' Trailer
ENTERTAINMENT	Playboy Joins Exodus From 'Sexually Repressive' Facebook
ENTERTAINMENT	*Looks Directly Into Camera* John Krasinski Wants A Christmas Special Of 'The Office'
ENTERTAINMENT	'Dawson's Creek' Cast Reunites 20 Years After First Episode
ENTERTAINMENT	Helen Hunt Gives Promising Update On ‘Mad About You’ Reboot
ENTERTAINMENT	Here's What Is Coming To Netflix In April 2018
ENTERTAINMENT	Jimmy O. Yang Of ‘Silicon Valley’: Asians Who Aren't Hunks Need Screen Time, Too!
ENTERTAINMENT	R. Kelly Trained 14-Year-Old Girl As Sex ‘Pet,’ Ex-Girlfriend Says
ENTERTAINMENT	Chrissy Teigen Explains Her Snapchat Decision And Why She Feels For The Beyoncé Biter
ENTERTAINMENT	Zachary Quinto Uses Fake Name At Starbucks. Customer Gets Steamed.
ENTERTAINMENT	Kim Kardashian Has A Really Simple Explanation For Her 'Photoshop Fail'
ENTERTAINMENT	Don’t Worry, The New 'Roseanne' Isn’t All About Donald Trump
ENTERTAINMENT	'Weird Al' Yankovic's First-Ever Guitar Solo Was Al-solutely Flawless
ENTERTAINMENT	Jimmy Kimmel Coaxes Wild 48-Hour Marriage Story Out Of Audience Member
ENTERTAINMENT	Eagles Of Death Metal Singer Jesse Hughes Slams ‘Pathetic’ Teen Shooting Survivors
ENTERTAINMENT	Sean Penn Lights Up Cigarettes During Interview With Stephen Colbert
ENTERTAINMENT	Prince Died Of An ‘Exceedingly High’ Amount Of Fentanyl, Report Says
ENTERTAINMENT	Which Celebrities Did Not Bite Beyoncé's Face? An Updating List.
ENTERTAINMENT	Bubbly 'American Idol' Contestant Gushes, Giggles And Nails It
ENTERTAINMENT	Tom Arnold Says Roseanne Banned Him From Dating Laurie Metcalf
ENTERTAINMENT	Chrissy Teigen Says She Knows Which Actress Bit Beyoncé In The Face
ENTERTAINMENT	Brie Larson Goes Full Superhero For Intense 'Captain Marvel' Workouts
ENTERTAINMENT	The 'Roseanne' Revival Catches Up To Our Thorny Political Mood, For Better And Worse
ENTERTAINMENT	Tiffany Haddish Has Dating Tips For Guys, And None Involve Turpentine
ENTERTAINMENT	Nickelodeon Cuts Ties With 'iCarly' Creator Dan Schneider After Alleged Abusive Behavior
ENTERTAINMENT	‘Parks and Recreation’ Cast Reunites At March For Our Lives Protest
ENTERTAINMENT	George Lucas Had Other Plans For Luke Skywalker, Mark Hamill Says
ENTERTAINMENT	Michael Bublé And Wife Luisana Lopilato Expecting Third Child
ENTERTAINMENT	Tiffany Haddish Extols Virtues Of Drinking Poisonous Turpentine
ENTERTAINMENT	Steven Spielberg Says Netflix Films Shouldn't Qualify For Oscars
ENTERTAINMENT	Anna Faris Is 'Not Quite Sure' She'd Remarry After Chris Pratt Split
ENTERTAINMENT	Christina Aguilera Is Barely Recognizable On Paper Magazine Cover
ENTERTAINMENT	Serena Williams Gets Personal In New HBO Documentary Series
ENTERTAINMENT	Pam And Jim ’Shippers Are Coming After Jenna Fischer's New On-Screen Love
ENTERTAINMENT	Tom Cruise Jumps Out Of A Plane At 25,000 Feet For Next 'Mission: Impossible'
ENTERTAINMENT	Now They're Using A Dog Movie To Appropriate Asian Culture
ENTERTAINMENT	'Walking Dead' Actor Defends Show Over Apparent Plot Hole
ENTERTAINMENT	Gina Rodriguez To Play Carmen Sandiego In Live-Action Netflix Film
ENTERTAINMENT	If People Acted Like They Do On Dating Apps, The World Would Descend Into Chaos
ENTERTAINMENT	Darren Aronofsky's New TV Series Breaks With The Hollywood Playbook On Climate Change
ENTERTAINMENT	Donald Trump Gets Brutally Honest With Himself In New 'The Simpsons' Short
ENTERTAINMENT	Neil Young Doesn't Mince Words About 'Mess' Donald Trump
ENTERTAINMENT	Kacey Musgraves Dreams Of A Day When ‘We Have A Gay Country Music Icon’
ENTERTAINMENT	Redditors Revive Old Image Of Conan O'Brien As A Superhero
ENTERTAINMENT	Bill Murray Compares Parkland Teens To Vietnam War Protesters Who Changed History
ENTERTAINMENT	Firefighter Killed In Blaze On Set Of Edward Norton-Bruce Willis Film
ENTERTAINMENT	Will Smith Just Brought 'The Fresh Prince Of Bel-Air' Back To 'The Tonight Show'
ENTERTAINMENT	Gal Gadot Beautifully Thanks Wonder Woman On Superhero's Birthday
ENTERTAINMENT	Matt Damon Responds To Ben Affleck’s Back Tattoo Like A True BFF
ENTERTAINMENT	'The Simpsons' Predicted The Downfall Of Toys 'R' Us
ENTERTAINMENT	Jim Carrey Appears To Shred Jared Kushner In Biting New Portrait
ENTERTAINMENT	Amber Rose Takes Down Trolls Who Called Her 5-Year-Old Son 'Gay'
ENTERTAINMENT	Kim Cattrall Offers Curt Response To Cynthia Nixon's New York Governor Run
ENTERTAINMENT	'Sense8' Filmed Its Finale. Daryl Hannah Weighs In On What To Expect.
ENTERTAINMENT	Bill Hader Calls Justin Bieber The Worst-Behaved 'SNL' Guest
ENTERTAINMENT	Roseanne Barr Tells Jimmy Kimmel To 'Zip That F**king Lip' About Donald Trump
ENTERTAINMENT	A Fake Facebook Ad Killed Off William Shatner. Captain Kirk Was Not Happy.
ENTERTAINMENT	Judd Apatow Reads Garry Shandling's Hilarious Diary On 'Conan'
ENTERTAINMENT	Chrissy Teigen Hilariously Explains Why She Didn't Take John Legend's Last Name
ENTERTAINMENT	Drew Barrymore Calls Jake Gyllenhaal Her Least-Talented Costar
ENTERTAINMENT	Drew Barrymore Had A Badass Response To A Stranger Who Assumed She Was Pregnant
ENTERTAINMENT	Rita Owens, Mother Of Queen Latifah, Dies After Battling Heart Condition
ENTERTAINMENT	Gisele Bündchen Holds Up Tom Brady Like It's No Big Deal
ENTERTAINMENT	Jennifer Garner Went Full Band Geek For Reese Witherspoon's Birthday
ENTERTAINMENT	New 'Deadpool 2' Trailer Is More Of The Same, And That's Just Fine By Us
ENTERTAINMENT	'Assassination Of Gianni Versace' Is The Best Ryan Murphy Show You Didn't Watch
ENTERTAINMENT	Tessa Thompson To Star In 'Men In Black' Spinoff With Chris Hemsworth
ENTERTAINMENT	Amy Poehler Is Making A Wine Comedy And We'll Drink To That
ENTERTAINMENT	Beyoncé and Jay-Z Are Literally 'On The Run' In Jamaica Filming A Video
ENTERTAINMENT	Henry Cavill Shaved Off His Mustache And Made This Epic Video In Tribute
ENTERTAINMENT	Mark Hamill Finds Beautiful Reminder Of Carrie Fisher In Hotel Room Painting
ENTERTAINMENT	Chrissy Metz Says She Was Physically Abused By Her Stepfather As A Teen
ENTERTAINMENT	Darren Criss Responds To Fans Who Want His Butt To Nab An Emmy
ENTERTAINMENT	Laura Benanti Reveals The Sad Truth Of Our Bond With Donald Trump
ENTERTAINMENT	Mila Kunis And Kate McKinnon Are The World's Worst Action Heroes In New Trailer
ENTERTAINMENT	Neil Young And Daryl Hannah Are Ready For Their Netflix Film Debut
ENTERTAINMENT	Reality Star Lala Kent Isn't Holding Back In Jennifer Lawrence Feud
ENTERTAINMENT	Lindsay Lohan Is Now Joking About Her Rap Sheet To Hawk Legal Services
ENTERTAINMENT	Demi Lovato Explains Why She Contemplated Suicide At Age 7
ENTERTAINMENT	How 'Love, Simon' Brought The Glorious Chaos Of A High School Musical To The Screen
ENTERTAINMENT	Luke Bryan Defends Katy Perry Over 'Uncomfortable' American Idol Kiss
ENTERTAINMENT	'Stranger Things' Stars Brighten Kid's Birthday Party Sadness
ENTERTAINMENT	I Covered The Rajneesh Cult. Here’s What ‘Wild Wild Country’ Leaves Out.
ENTERTAINMENT	Ellen DeGeneres Has Tessa Virtue And Scott Moir Play 'Definitely Not Dating' Game
ENTERTAINMENT	Rose McGowan Wishes Harvey Weinstein 'A Happy F**king Birthday'
ENTERTAINMENT	Tyler Perry Dishes On His Art Bidding Battle With Blue Ivy
ENTERTAINMENT	How Steven Spielberg Got His 'Star Wars' References In 'Ready Player One' After All
ENTERTAINMENT	Barbra Streisand Suggests Nose Is Why She Hasn't Been Sexually Harassed
ENTERTAINMENT	Tessa Thompson Can't Get Enough Of A Hilarious Meme Comparing Her To Goats
ENTERTAINMENT	Samuel L. Jackson And Judge Judy Have Actually Been Besties For Years
ENTERTAINMENT	'Stranger Things' Actors Scare Up Monstrous Raises For Season 3
ENTERTAINMENT	Moving Trailer For Mr. Rogers Documentary Highlights The Power Of Kindness
ENTERTAINMENT	'Big Little Lies' Season 2 Already Looks To Die For
ENTERTAINMENT	Selena Gomez Dismantles The 'Beauty Myth’ After Being Body Shamed
ENTERTAINMENT	MLB's Milwaukee Brewers Beautifully Recreate Scene From 'The Sandlot'
ENTERTAINMENT	Fifth Harmony Members Going On Indefinite Hiatus To 'Pursue Solo Endeavors'
ENTERTAINMENT	Watch Blue Ivy Bid $19,000 On Art Like It's No Big Deal
ENTERTAINMENT	So Did A Major Negan Twist Slyly Happen On 'Walking Dead'?
ENTERTAINMENT	Here's One 'American Idol' Winner With A New Success Story
ENTERTAINMENT	Hannibal Buress' Mic Cut After Joking About Catholic Sex Abuse
ENTERTAINMENT	Jim Carrey Starts Controversy With Painting That Looks Like Sarah Huckabee Sanders
ENTERTAINMENT	Katy Perry Disses Taylor Swift On 'American Idol' Because Feuds Die Hard
ENTERTAINMENT	Lin Manuel Miranda And Ben Platt Join Forces For Ultimate Broadway Mashup
ENTERTAINMENT	'Sex And The City' Stars Support Cynthia Nixon's Run For New York Governor
ENTERTAINMENT	Renee Zellweger Is Judy Garland In First Look At Upcoming Biopic
ENTERTAINMENT	The Trailer For Prince Harry and Meghan Markle's Lifetime Movie Is Something Else
ENTERTAINMENT	Turns Out Ben Affleck's Massive Back Tattoo Is Indeed Real
ENTERTAINMENT	'Rick And Morty' Future Still Up In The Air, Says Co-Creator Dan Harmon
ENTERTAINMENT	NBC Renews ‘Will & Grace’ Revival For A Third Season
ENTERTAINMENT	Bill Hader Loses It Playing 'Stefon' In His Return As 'SNL' Host
ENTERTAINMENT	Kevin Hart And Conan O’Brien Carbo Load And Then Try Sumo Wrestling
ENTERTAINMENT	Billy Bush Reveals Why He Didn’t Shut Down Donald Trump's Lewd Comments
ENTERTAINMENT	And Just Like That, Gaming And Mainstream Entertainment Are As One
ENTERTAINMENT	Before You Buy 'Ready Player One' Tickets, Read Ernest Cline’s Horrifying Porn Poetry
ENTERTAINMENT	Sean Bean's Role In 'Game Of Thrones' Was Much Bigger Than You Thought
ENTERTAINMENT	Cherish These Moments In 'Jersey Shore Family Vacation' Trailer
ENTERTAINMENT	Kathie Lee Gifford Says She Doesn't Judge Friends Bill Cosby And Harvey Weinstein
ENTERTAINMENT	Matthew Morrison Says His 'Heart Is Broken' Over Alleged Dog Abuse On Film Set
ENTERTAINMENT	'Weird Al' Yankovic Just Made History In The Weirdest Way Possible
ENTERTAINMENT	Adam Rippon Responds To Elsa-In-Drag Hero Who Wanted To Meet Him
ENTERTAINMENT	Neil Young Fires Back At No. 1 Hater: NRA Spokeswoman Dana Loesch
ENTERTAINMENT	The New 'Infinity War' Trailer Is Here, Now Set Your Faces To Stunned
ENTERTAINMENT	The Hilarious Way John Cleese Treats Donald Trump Supporters Who Walk Out Of His Show
ENTERTAINMENT	Jennifer Garner Recreates That Oscars Meme: 'What Am I Doing?'
ENTERTAINMENT	Trixie Mattel Sounds Off On Shocking 'RuPaul's Drag Race All Stars' Win
ENTERTAINMENT	Darrell Hammond Says He 'Couldn't Believe' Trump's Tweet About Him
ENTERTAINMENT	This Is Where The Word 'Meme' Comes From, And It's Not The Internet
ENTERTAINMENT	Proof That Laura Dern Kept Saying 'Pew' When Firing A Blaster In 'The Last Jedi'
ENTERTAINMENT	May Demi Lovato's 6-Year Message Of Sobriety Inspire Us All
ENTERTAINMENT	'Jeopardy!' Contestant Hides His Famous Past, But Viewers Catch On
ENTERTAINMENT	Conan O'Brien As Dwayne 'The Rock' Johnson's Stunt Double? It Didn't Go Well.
ENTERTAINMENT	Gal Gadot’s Seemingly Innocent Tribute To Stephen Hawking Pissed Off Some People
ENTERTAINMENT	The Backstreet Boys Are Back With Their Own Tequila Brand
ENTERTAINMENT	'Monty Python And The Holy Grail' As A Gritty Drama Will Drive You Coconuts
ENTERTAINMENT	Robert De Niro Again Tears Into 'Idiot' Donald Trump, And Vows Not To Stop
ENTERTAINMENT	'Love, Simon' Star Nick Robinson Says Brother Came Out During Filming
ENTERTAINMENT	'Grey's Anatomy' Short-Timer To Star In 'Cagney & Lacey' Reboot
ENTERTAINMENT	The Touching Story Behind The African Dancers Rihanna Just Made Instagram Famous
ENTERTAINMENT	Eddie Redmayne Remembers Stephen Hawking As A 'Truly Beautiful Mind'
ENTERTAINMENT	Armie Hammer Shares His Mug Shot From A 2011 Arrest For Weed
ENTERTAINMENT	Evan Rachel Wood Is An Abuse Survivor. In Her New Movie 'Allure,' She Plays An Abuser.
ENTERTAINMENT	Try To Keep Calm But K-Pop Band BTS Is Getting A Documentary Series
ENTERTAINMENT	Man Katy Perry Kissed On 'American Idol' Says He Didn't Like It
ENTERTAINMENT	Oprah’s Bathtub Is So Extra, It Even Shocked Reese Witherspoon
ENTERTAINMENT	Ben Affleck And Matt Damon's Company To Add Inclusion Rider To All Films
ENTERTAINMENT	Restaurateur David Chang Is Launching A New Culture-Focused Media Company
ENTERTAINMENT	HBO Exec Apologizes For Jokey Rape Comment About Drama Addressing Rape
ENTERTAINMENT	Gigi Hadid And Zayn Malik Announce Their Breakup To Fans
ENTERTAINMENT	People Think Taylor Swift’s New Video Is A Rip-Off Of A Spike Jonze Ad
ENTERTAINMENT	People Are Freaking Out Over Chris Pine’s Hilariously Weird Lookalike
ENTERTAINMENT	Once-Paralyzed Singer Makes Katy Perry Weep On 'American Idol'
ENTERTAINMENT	Netflix Paid 'The Crown' Star Claire Foy Less Than Her On-Screen Husband
ENTERTAINMENT	'Fantastic Beasts: The Crimes Of Grindelwald' Heads To Hogwarts In First Trailer
ENTERTAINMENT	Bust Out The Redneck Margaritas: Tom And Abby From ‘Queer Eye’ Are Engaged
ENTERTAINMENT	Rose Leslie Kicks Kit Harington Out Of The House For A Super Relatable Reason
ENTERTAINMENT	Prince Harry's Raised Eyebrows At Meghan Markle Cause A Stir
ENTERTAINMENT	Here's What Ned Stark Whispered During His 'Game Of Thrones' Death
ENTERTAINMENT	A 'Buffy The Vampire Slayer' Reboot Will Happen Under One Condition
ENTERTAINMENT	For Hoda Kotb, Everything Is Happening Right On Time
ENTERTAINMENT	The ‘Roseanne’ Reboot’s Opening Credits Are A Delightful Blast From The Past
ENTERTAINMENT	Here's The Reason Oprah Is So Dang Big In 'A Wrinkle In Time'
ENTERTAINMENT	Taylor Swift Dances When No One Can See Her In New 'Delicate' Video
ENTERTAINMENT	Beyoncé And Jay-Z Announce Joint Tour 'On The Run II'
ENTERTAINMENT	Country Music Star Tim McGraw Collapses On Stage In Ireland
ENTERTAINMENT	'Simpsons' Producer Reveals The O.J. Simpson Cameo That Never Was
ENTERTAINMENT	Tommy Wiseau's Joker Is Ready For His Close-Up In Your Nightmares
ENTERTAINMENT	Cardi B Thanks Her Haters For Downloading Her Songs To 'Talk Crap': 'It Benefits Me!'
ENTERTAINMENT	'Walking Dead' Fan Notices Hilariously Obvious Pattern
ENTERTAINMENT	Michael Caine Says He Won't Work With Woody Allen Again
ENTERTAINMENT	Kylie Jenner Revealed All The Pregnancy Details You've Been Dying To Know
ENTERTAINMENT	Emma Watson Reportedly Dating 'Glee' Star Chord Overstreet
ENTERTAINMENT	Oprah Just Taught Everyone How To Respond To Trump’s Insults
ENTERTAINMENT	K-Pop Band BTS Rocks Its New Gear From Olympians Alex And Maia Shibutani
ENTERTAINMENT	Richard Pryor's Son Walks Off Stage Amid Big Boos At Apollo Theater
ENTERTAINMENT	Kathy Griffin To Tour The U.S. Again, Nearly 1 Year After Trump Photo
ENTERTAINMENT	'Black Panther' Hits $1 Billion Mark In Worldwide Box Office Numbers
ENTERTAINMENT	Nun Battling Katy Perry Over Convent Sale Dies In Court
ENTERTAINMENT	A Candid Conversation With Brian Dunkleman, The Guy Who Could've Been Ryan Seacrest
ENTERTAINMENT	The 'Shib Sibs' Talk Asian Representation, Stereotypes And K-Pop
ENTERTAINMENT	Internet Pits Pooh Against Paddington, And The Results Are Unbearably Adorable
ENTERTAINMENT	'A Wrinkle In Time' Has A Grand Imagination, But It Can't Quite Put It To Good Use
ENTERTAINMENT	Kristen Wiig Officially Joining Cast For 'Wonder Woman 2'
ENTERTAINMENT	'Star Wars' Fails Once Again To Hire A Director Who Isn't A White Man
ENTERTAINMENT	Oscar Nominee Kumail Nanjiani Still Gets Mistaken For Other Brown Stars
ENTERTAINMENT	Dwayne Johnson Gets His Adorable Daughter To Say 'Girl Power'
ENTERTAINMENT	Chrissy Teigen Mourns Her Dog's Death By Expertly Trolling Friends
ENTERTAINMENT	'A Wrinkle In Time' And The Burden Of Being First
ENTERTAINMENT	Milo Ventimiglia Prepares Fans For An Older Jack On 'This Is Us'
ENTERTAINMENT	Samira Wiley Says 'Handmaid's Tale' Season 2 Will Show Parts Of Gilead We've Never Seen
ENTERTAINMENT	Colin Firth’s Wife Reveals She Had An Affair With Couple’s Alleged Stalker
ENTERTAINMENT	Broadway Star Ruthie Ann Miles Out Of ICU After Crash That Killed Her 4-Year-Old Daughter
ENTERTAINMENT	Demi Lovato Says A Celebrity Nearly Drove Her To Drink At The Met Gala
ENTERTAINMENT	'Black Panther' Sequel Officially Confirmed By Marvel Studios Head
ENTERTAINMENT	The Obamas Are Reportedly In Talks To Make Shows For Netflix
ENTERTAINMENT	Animator Brilliantly Explains The Gun Control Debate Using Cats
ENTERTAINMENT	In 'Thoroughbreds,' Murderous Teen Girls Continue The Grand Tradition Of Psychodramas
ENTERTAINMENT	Adam Rippon Meeting Reese Witherspoon Is Better Than Olympic Glory
ENTERTAINMENT	Iconic 'Star Wars' Composer John Williams Is Leaving The Series
ENTERTAINMENT	5 Late-Night Hosts Made The Same Dumb Joke About Trump’s Nondisclosure Agreement
ENTERTAINMENT	Comedy Sketch Gives A Look At The First Russian Troll Farm In The U.S.
ENTERTAINMENT	New 'Handmaid's Tale' Teaser Finally Reveals Season 2 Release Date
ENTERTAINMENT	Charlize Theron Explains How Her Mom Became Her Weed Dealer
ENTERTAINMENT	The Mountain From 'Game Of Thrones' Just Deadlifted An Ungodly Amount
ENTERTAINMENT	Los Angeles DA Won't Prosecute Agent Who Allegedly Groped Terry Crews
ENTERTAINMENT	Jon Favreau Tapped To Write And Produce Live-Action 'Star Wars' Series
ENTERTAINMENT	John Boyega Has Bad News For All The Finn And Poe Shippers
ENTERTAINMENT	Gary Oldman's Son Says Actor's Alleged Domestic Abuse ‘Didn’t Happen’
ENTERTAINMENT	Becca Kufrin, Dumped Hard On 'The Bachelor,' Is New 'Bachelorette'
ENTERTAINMENT	We Should Look Away From The Shocking 'Bachelor' Finale. That’s Exactly Why We Can’t.
ENTERTAINMENT	Chrissy Teigen Says Her ‘Heart Aches’ After Loss Of Beloved Dog Puddy
ENTERTAINMENT	'Bachelor' Arie Luyendyk Jr. And Lauren Burnham Get Engaged
ENTERTAINMENT	Russell Crowe Is Having A 'Divorce Auction' With Lots Of Movie Mementos
ENTERTAINMENT	Man Who Pined For His Ex-Wife On ‘Queer Eye’ Announces They’re Back Together
ENTERTAINMENT	'Blue's Clues' Is Making A Comeback With New Episodes
ENTERTAINMENT	Adam Rippon Confirms There's 'Maybe' Some Drama With Johnny Weir
ENTERTAINMENT	Jennifer Lawrence Is In A Full-Blown Feud With A Reality TV Star
ENTERTAINMENT	Usher And His Wife Announce Separation
ENTERTAINMENT	'Deadpool' Actress Taylor Hickson Sues For Facial Disfigurement On 'Ghostland' Set
ENTERTAINMENT	John Boyega Responds To 'Alt-Right' Group That Allegedly Attacked 'Last Jedi'
ENTERTAINMENT	Allison Janney Takes Her Oscar To Work, Lets Anna Faris Hold It
ENTERTAINMENT	5 Soul-Crushing Moments From The Most Brutal ‘Bachelor’ Finale Ever
ENTERTAINMENT	Weinstein Company Sale Falls Through
ENTERTAINMENT	Twitter Goes Bonkers Over WTF 'Bachelor' Finale
ENTERTAINMENT	These 'Jessica Jones' Pulp-Style Covers Offer Spoiler Hints Galore
ENTERTAINMENT	Winnie The Pooh Is Back And Cuter Than Ever In 'Christopher Robin' Teaser
ENTERTAINMENT	Jennifer Garner Hilariously Responds To That Oscars Meme
ENTERTAINMENT	Katy Perry's Middle-School Friend Surprises Her On TV, Shares Some Priceless Memories
ENTERTAINMENT	Why Constance Wu Doesn't Shy Away From Roles With Asian Accents
ENTERTAINMENT	Broadway Star Ruthie Ann Miles Injured, 4-Year-Old Daughter Killed In Car Crash
ENTERTAINMENT	Tiffany Haddish And Brad Pitt Made A Very Sexy Pact For 2019
ENTERTAINMENT	Tiffany Haddish Jumped A Barrier To Meet Meryl Streep At The Oscars
ENTERTAINMENT	And The Award For Best Duo At The Oscars Goes To Tiffany Haddish And Maya Rudolph
ENTERTAINMENT	Frances McDormand Takes 'Inclusion Rider' To The Oscars. Here's What It Means.
ENTERTAINMENT	The Only Good Part Of The Oscars Was Its Blackest: Tiffany Haddish And Maya Rudolph
ENTERTAINMENT	Emma Stone Delivered The Perfect Burn To The Oscars' Male-Dominated Director Category
ENTERTAINMENT	'The Daily Show' Asks Pro Wrestler To Help Democrats Strengthen Their Message
ENTERTAINMENT	The Rock Almost Seems Happy For 'Baywatch' Razzie Award
ENTERTAINMENT	Netflix Renews 'Black Mirror' For 5th Season
ENTERTAINMENT	Kobe Bryant, The Basketball Player, Just Won An Oscar
ENTERTAINMENT	Frances McDormand Loses Her Oscar At Governors Ball
ENTERTAINMENT	Ashley Judd, Annabella Sciorra And Salma Hayek Proclaim 'A New Path Forward'
ENTERTAINMENT	Gal Gadot, Lupita Nyong'o And More Surprise Moviegoers With Snacks During Oscars
ENTERTAINMENT	Anne Hathaway Has A Message For Her 'Corny' Oscars 'Haters' From 2013
ENTERTAINMENT	Lupita Nyong’o, Kumail Nanjiani Honor Dreamers In Moving Oscars Speech
ENTERTAINMENT	Mark Bridges Was The Night's Biggest Winner: He Took Home An Oscar And A Jet Ski
ENTERTAINMENT	Academy Awards Viewership Hit A Record Low This Year
ENTERTAINMENT	Jimmy Kimmel Takes On Bad Men In Hollywood (And Elsewhere) In Oscar Opener
ENTERTAINMENT	Gary Oldman Wins Best Actor For 'Darkest Hour' At Oscars
ENTERTAINMENT	As Promised, Tiffany Haddish Re-Wore Her White 'SNL' Gown At The Oscars
ENTERTAINMENT	The First Look At 'Mary Poppins Returns' Is Absolutely Magical
ENTERTAINMENT	Khloe Kardashian And Tristan Thompson Are Going To Have A Baby Girl
ENTERTAINMENT	Hollywood Pats Itself On The Back With Oscars Montage About Diversity
ENTERTAINMENT	New York Times Throws Vicious Oscars Shade At Kevin Spacey
ENTERTAINMENT	Kathy Griffin Offers Job To Ryan Seacrest's Accuser As He Gushes On Oscars Red Carpet
ENTERTAINMENT	And The Winner For Best Oscars Meme Is ... Jennifer Garner
ENTERTAINMENT	'Walking Dead' Clears Up Mystery And Plot Hole At The Same Time
ENTERTAINMENT	It’s Time For The Smug Celebs-Meet-The-Normies Oscars Skit To Die
ENTERTAINMENT	Oscars 2018: The Complete Winners List
ENTERTAINMENT	The First Full Trailer For The 'Roseanne' Reboot Debuts During The Oscars
ENTERTAINMENT	Hollywood Barely Snubbed Ryan Seacrest, Because Of Course
ENTERTAINMENT	Tiffany Haddish Honors Late Father’s Roots In A Stunning African Gown
ENTERTAINMENT	Meryl Streep Looks Exactly Like The 'Shrek' Fairy Godmother At The Oscars
ENTERTAINMENT	Amber Tamblyn Criticized For Complaint About Hasidic Jews
ENTERTAINMENT	Getty Images Confuses Actress Kelly Marie Tran With Olympian Mirai Nagasu
ENTERTAINMENT	Jennifer Lawrence Climbs Over Seats At The Oscars With Wine In Hand
ENTERTAINMENT	Nicole Kidman And Sandra Bullock Have A 'Practical Magic' Moment At The Oscars
ENTERTAINMENT	'Coco' Director Throws Shade At Trump's 'Unacceptable' Remarks On Mexicans
ENTERTAINMENT	Me Too Trailblazers Ashley Judd And Mira Sorvino Are Each Other's Oscar Dates
ENTERTAINMENT	Helen Mirren Took A Tequila Shot On The Oscars Red Carpet Like The Queen She Is
ENTERTAINMENT	The Oscars Haven't Adapted To The 'Me Too' Era
ENTERTAINMENT	Frances McDormand Calls On Female Nominees To Stand During Oscar Speech
ENTERTAINMENT	How Weird, A Movie About Fish Sex Became Awards Season's Consensus Vote
ENTERTAINMENT	7 Facts About The Oscars You Probably Don't Know
ENTERTAINMENT	Me Too Founder Speaks Out Against Ryan Seacrest's Oscars Presence
ENTERTAINMENT	Someone Gave Shaun White's Gold Medal Run The Super Mario Treatment
ENTERTAINMENT	'Black Panther' Passes The $500-Million Mark At The Box Office
ENTERTAINMENT	'M*A*S*H' Actor David Ogden Stiers Dies At 75
ENTERTAINMENT	How Weinstein And The Hollywood Machine Created ‘Good Guy’ Matt Damon
ENTERTAINMENT	Even More Dirt On Harvey Weinstein Revealed In PBS Documentary
ENTERTAINMENT	This Oscars Drinking Game Is The Only Way To Keep The Show Moving
ENTERTAINMENT	Everything You Need To Know About This Year's Oscars (That Has Nothing To Do With Awards)
ENTERTAINMENT	We Need To Talk About Armie Hammer's Bonkers Billy Graham Movie
ENTERTAINMENT	Barbra Streisand's Cloned Dead Dog Sent Twitter Into An Existential Crisis
ENTERTAINMENT	Macaulay Culkin Addresses Those Nutty ‘Home Alone’ Conspiracy Theories
ENTERTAINMENT	There’s A Good Chance Gina Rodriguez Will Play Rosa’s Girlfriend On ‘Brooklyn Nine-Nine'
